Date,State,Confirmed,Deaths,Recovered,New Cases,Updated On,Total Doses Administered,Sessions, Sites ,First Dose Administered,Second Dose Administered,Male (Doses Administered),Female (Doses Administered),Transgender (Doses Administered), Covaxin (Doses Administered),CoviShield (Doses Administered),Total Individuals Vaccinated
2021-04-03,West Bengal,589922,10335,571895.0,1733.0,2021-04-03,5967900.0,564020.0,3077.0,5260046.0,707854.0,2902501.0,2356946.0,599.0,543432.0,5424468.0,5260046.0
2021-04-04,West Bengal,591658,10340,572474.0,1736.0,2021-04-04,6148158.0,453950.0,2309.0,5427490.0,720668.0,2985675.0,2441198.0,617.0,556008.0,5592150.0,5427490.0
2021-04-05,West Bengal,593615,10344,573118.0,1957.0,2021-04-05,6396475.0,831225.0,4350.0,5657151.0,739324.0,3097050.0,2559453.0,648.0,572148.0,5824327.0,5657151.0
2021-04-06,West Bengal,595576,10348,573782.0,1961.0,2021-04-06,6639763.0,701330.0,3630.0,5881580.0,758183.0,3204767.0,2676149.0,664.0,589806.0,6049957.0,5881580.0
2021-04-07,West Bengal,597634,10355,574504.0,2058.0,2021-04-07,7020613.0,534293.0,2733.0,6222811.0,797802.0,3370530.0,2851586.0,695.0,626747.0,6393866.0,6222811.0
2021-04-08,West Bengal,600024,10363,575371.0,2390.0,2021-04-08,7311686.0,662418.0,3304.0,6465014.0,846672.0,3492756.0,2971542.0,716.0,663838.0,6647848.0,6465014.0
2021-04-09,West Bengal,602807,10370,576328.0,2783.0,2021-04-09,7673269.0,764510.0,4195.0,6783892.0,889377.0,3647663.0,3135469.0,760.0,710993.0,6962276.0,6783892.0
2021-04-10,West Bengal,606455,10378,577474.0,3648.0,2021-04-10,7891168.0,516270.0,2808.0,6972586.0,918582.0,3741766.0,3230032.0,788.0,753017.0,7138151.0,6972586.0
2021-04-11,West Bengal,610498,10390,578742.0,4043.0,2021-04-11,7982276.0,607140.0,3113.0,7051017.0,931259.0,3782206.0,3268014.0,797.0,776483.0,7205793.0,7051017.0
2021-04-12,West Bengal,614896,10400,580515.0,4398.0,2021-04-12,8224788.0,781951.0,4132.0,7241680.0,983108.0,3877922.0,3362932.0,826.0,835631.0,7389157.0,7241680.0
2021-04-13,West Bengal,619407,10414,582462.0,4511.0,2021-04-13,8345059.0,567710.0,2976.0,7328009.0,1017050.0,3926414.0,3400769.0,826.0,872814.0,7472245.0,7328009.0
2021-04-14,West Bengal,624224,10434,584740.0,4817.0,2021-04-14,8442892.0,494751.0,2493.0,7398413.0,1044479.0,3964545.0,3433037.0,831.0,896362.0,7546530.0,7398413.0
2021-04-15,West Bengal,630116,10458,587037.0,5892.0,2021-04-15,8468805.0,647120.0,3331.0,7415379.0,1053426.0,3974353.0,3440191.0,835.0,903609.0,7565196.0,7415379.0
2021-04-16,West Bengal,636885,10480,589424.0,6769.0,2021-04-16,8608782.0,615570.0,3320.0,7499090.0,1109692.0,4018864.0,3479382.0,844.0,930115.0,7678667.0,7499090.0
2021-04-17,West Bengal,643795,10506,592242.0,6910.0,2021-04-17,8739716.0,366910.0,1943.0,7577053.0,1162663.0,4060679.0,3515521.0,853.0,953764.0,7785952.0,7577053.0
2021-04-18,West Bengal,651508,10540,595668.0,7713.0,2021-04-18,8764150.0,489171.0,2889.0,7593056.0,1171094.0,4069772.0,3522428.0,856.0,960216.0,7803934.0,7593056.0
